Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
52794,57753,159,1,177,13/11/2013,14/11/2013,91,16262,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
52795,63386,58,1,112,13/11/2013,14/11/2013,39,16263,Superhero action jacket (Blue) XXS,Each,9,25,15,225,33.75,54,258.75,9,0,11
52796,63386,58,1,6,13/11/2013,14/11/2013,39,16263,Air cushion film 200mmx200mm 325m,Each,10,90,15,900,135,360,1035,10,0,11
52797,63386,58,1,115,13/11/2013,14/11/2013,39,16263,Alien officer hoodie (Black) 4XL,Each,1,35,15,35,5.25,18,40.25,1,0,11
52798,63386,58,1,75,13/11/2013,14/11/2013,39,16263,Halloween zombie mask (Light Brown) XL,Each,120,18,15,2160,324,-120,2484,120,0,11
52799,76193,174,1,132,13/11/2013,14/11/2013,19,16264,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Each,48,18,15,864,129.6,456,993.6,48,0,11
52800,76193,174,1,2,13/11/2013,14/11/2013,19,16264,Void fill 300 L bag (White) 300L,Each,30,37.5,15,1125,168.75,585,1293.75,30,0,11
52801,76193,174,1,83,13/11/2013,14/11/2013,19,16264,Animal with big feet slippers (Brown) XL,Each,3,32,15,96,14.4,70.5,110.4,3,0,11
52802,70483,0,0,114,13/11/2013,14/11/2013,84,16265,Alien officer hoodie (Black) 5XL,Each,2,35,15,70,10.5,36,80.5,2,0,11
52803,70483,0,0,98,13/11/2013,14/11/2013,84,16265,Ogre battery-powered slippers (Green) S,Each,2,32,15,64,9.6,48,73.6,2,0,11
52804,70483,0,0,158,13/11/2013,14/11/2013,84,16265,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,1,25,15,25,3.75,12.5,28.75,1,0,11
52805,70483,0,0,92,13/11/2013,14/11/2013,84,16265,Plush shark slippers (Gray) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
52806,83092,35,1,168,13/11/2013,14/11/2013,81,16266,IT joke mug - keyboard not found … press F1 to continue (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
52807,83092,35,1,42,13/11/2013,14/11/2013,81,16266,Shipping carton (Brown) 500x310x310mm,Each,175,2.55,15,446.25,66.94,253.75,513.19,175,0,11
52808,83092,35,1,204,13/11/2013,14/11/2013,81,16266,DBA joke mug - mind if I join you? (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
52809,83092,35,1,91,13/11/2013,14/11/2013,81,16266,Plush shark slippers (Gray) XL,Each,3,32,15,96,14.4,70.5,110.4,3,0,11
52810,83092,35,1,45,13/11/2013,14/11/2013,81,16266,Bubblewrap dispenser (Blue) 1.5m,Each,2,240,15,480,72,260,552,2,0,11
52811,82104,400,202,14,13/11/2013,14/11/2013,74,16267,Permanent marker black 5mm nib (Black) 5mm,Each,108,2.7,15,291.6,43.74,108,335.34,108,0,11
52812,82104,400,202,95,13/11/2013,14/11/2013,74,16267,Ogre battery-powered slippers (Green) XL,Each,8,32,15,256,38.4,188,294.4,8,0,11
52813,82104,400,202,202,13/11/2013,14/11/2013,74,16267,DBA joke mug - daaaaaa-ta (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
52814,82104,400,202,28,13/11/2013,14/11/2013,74,16267,Black and orange fragile despatch tape 48mmx100m,Each,216,4.1,15,885.6,132.84,388.8,1018.44,216,0,11
52815,82104,400,202,139,13/11/2013,14/11/2013,83,16268,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,12,18,15,216,32.4,132,248.4,12,0,11
52816,82104,400,202,157,13/11/2013,14/11/2013,83,16268,RC toy sedan car with remote control (Pink) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
52817,87114,397,202,146,13/11/2013,14/11/2013,74,16269,Ride on vintage American toy coupe (Black) 1/12 scale,Each,8,285,15,2280,342,1040,2622,8,0,11
52818,87114,397,202,175,13/11/2013,14/11/2013,74,16269,Developer joke mug - there are 10 types of people in the world (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
52819,91452,43,1,187,13/11/2013,14/11/2013,90,16270,Developer joke mug - that's a hardware problem (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
52820,91452,43,1,214,13/11/2013,14/11/2013,90,16270,USB food flash drive - hot dog,Each,6,32,15,192,28.8,120,220.8,6,0,11
52821,91452,43,1,185,13/11/2013,14/11/2013,90,16270,Developer joke mug - fun was unexpected at this time (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
52822,91452,43,1,158,13/11/2013,14/11/2013,90,16270,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
52823,91452,43,1,204,13/11/2013,14/11/2013,90,16270,DBA joke mug - mind if I join you? (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
52824,67557,402,202,156,13/11/2013,14/11/2013,81,16271,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,2,30,15,60,9,30,69,2,0,11
52825,67557,402,202,42,13/11/2013,14/11/2013,81,16271,Shipping carton (Brown) 500x310x310mm,Each,100,2.55,15,255,38.25,145,293.25,100,0,11
52826,67557,402,202,196,13/11/2013,14/11/2013,81,16271,DBA joke mug - I will get you in order (White),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
52827,67557,402,202,170,13/11/2013,14/11/2013,81,16271,Developer joke mug - old C developers never die (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
52828,67557,402,202,153,13/11/2013,14/11/2013,81,16271,Ride on toy sedan car (Black) 1/12 scale,Each,4,230,15,920,138,340,1058,4,0,11
52829,41165,0,0,91,13/11/2013,14/11/2013,84,16272,Plush shark slippers (Gray) XL,Each,8,32,15,256,38.4,188,294.4,8,0,11
52830,41165,0,0,66,13/11/2013,14/11/2013,84,16272,Medium sized bubblewrap roll 20m,Each,10,20,15,200,30,100,230,10,0,11
52831,41165,0,0,9,13/11/2013,14/11/2013,84,16272,Small 9mm replacement blades 9mm,Each,10,4.1,15,41,6.15,15,47.15,10,0,11
52832,41165,0,0,216,13/11/2013,14/11/2013,84,16272,USB food flash drive - sushi roll,Each,10,32,15,320,48,200,368,10,0,11
52833,41165,0,0,132,13/11/2013,14/11/2013,84,16272,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Each,84,18,15,1512,226.8,798,1738.8,84,0,11
52834,48937,0,0,115,13/11/2013,14/11/2013,83,16273,Alien officer hoodie (Black) 4XL,Each,5,35,15,175,26.25,90,201.25,5,0,11
52835,48937,0,0,108,13/11/2013,14/11/2013,83,16273,Superhero action jacket (Blue) L,Each,9,30,15,270,40.5,72,310.5,9,0,11
52836,48937,0,0,167,13/11/2013,14/11/2013,83,16273,IT joke mug - keyboard not found … press F1 to continue (Black),Each,2,13,15,26,3.9,17,29.9,2,0,11
52837,48937,0,0,144,13/11/2013,14/11/2013,83,16273,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,84,18,15,1512,226.8,924,1738.8,84,0,11
52838,48937,0,0,100,13/11/2013,14/11/2013,83,16273,Dinosaur battery-powered slippers (Green) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
52839,63191,282,202,56,13/11/2013,14/11/2013,86,16274,32 mm Double sided bubble wrap 50m,Each,80,112,15,8960,1344,4240,10304,80,0,11
52840,63191,282,202,112,13/11/2013,14/11/2013,86,16274,Superhero action jacket (Blue) XXS,Each,10,25,15,250,37.5,60,287.5,10,0,11
52841,85112,152,1,88,13/11/2013,14/11/2013,74,16275,Furry gorilla with big eyes slippers (Black) L,Each,10,32,15,320,48,240,368,10,0,11
52842,85112,152,1,154,13/11/2013,14/11/2013,74,16275,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,3,45,15,135,20.25,88.5,155.25,3,0,11
52843,66395,391,202,144,13/11/2013,14/11/2013,19,16276,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,120,18,15,2160,324,1320,2484,120,0,11
52844,66395,391,202,26,13/11/2013,14/11/2013,19,16276,Black and orange glass with care despatch tape  48mmx100m,Each,72,4.1,15,295.2,44.28,151.2,339.48,72,0,11
52845,66395,391,202,80,13/11/2013,14/11/2013,19,16276,Furry animal socks (Pink) L,Pair,12,5,15,60,9,42,69,12,0,11
52846,66395,391,202,149,13/11/2013,14/11/2013,19,16276,Ride on toy sedan car (Yellow) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
52847,66395,391,202,162,13/11/2013,14/11/2013,19,16276,RC toy sedan car with remote control (Black) 1/50 scale,Each,6,25,15,150,22.5,75,172.5,6,0,11
52848,48851,0,0,78,13/11/2013,14/11/2013,91,16277,Halloween zombie mask (Light Brown) S,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
52849,48851,0,0,184,13/11/2013,14/11/2013,91,16277,Developer joke mug - when your hammer is C++ (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
52850,46292,0,0,180,13/11/2013,14/11/2013,19,16278,"Developer joke mug - (hip, hip, array) (White)",Each,3,13,15,39,5.85,25.5,44.85,3,0,11
52851,46292,0,0,120,13/11/2013,14/11/2013,19,16278,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Each,84,18,15,1512,226.8,840,1738.8,84,0,11
52852,46292,0,0,151,13/11/2013,14/11/2013,19,16278,Ride on toy sedan car (Blue) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
52853,38005,381,202,173,13/11/2013,14/11/2013,90,16279,Developer joke mug - a foo walks into a bar (Black),Each,9,13,15,117,17.55,76.5,134.55,9,0,11
52854,38005,381,202,18,13/11/2013,14/11/2013,90,16279,Red and white urgent  heavy despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,246,565.8,120,0,11
52855,38005,381,202,13,13/11/2013,14/11/2013,90,16279,Permanent marker blue 5mm nib (Blue) 5mm,Each,72,2.7,15,194.4,29.16,72,223.56,72,0,11
52856,38005,381,202,191,13/11/2013,14/11/2013,90,16279,DBA joke mug - two types of DBAs (Black),Each,1,13,15,13,1.95,8.5,14.95,1,0,11
52857,64280,158,1,22,13/11/2013,14/11/2013,91,16280,Black and orange this way up despatch tape  48mmx100m,Each,216,4.1,15,885.6,132.84,464.4,1018.44,216,0,11
52858,64280,158,1,64,13/11/2013,14/11/2013,91,16280,10 mm Double sided bubble wrap 10m,Each,60,15,15,900,135,450,1035,60,0,11
52859,64280,158,1,81,13/11/2013,14/11/2013,91,16280,Furry animal socks (Pink) M,Pair,84,5,15,420,63,294,483,84,0,11
52860,64280,158,1,168,13/11/2013,14/11/2013,91,16280,IT joke mug - keyboard not found … press F1 to continue (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
52861,67391,356,202,30,13/11/2013,14/11/2013,74,16281,Clear packaging tape 48mmx100m,Each,60,3.5,15,210,31.5,102,241.5,60,0,11
52862,67391,356,202,144,13/11/2013,14/11/2013,74,16281,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Each,48,18,15,864,129.6,528,993.6,48,0,11
52863,41497,253,202,175,13/11/2013,14/11/2013,19,16282,Developer joke mug - there are 10 types of people in the world (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
52864,41497,253,202,173,13/11/2013,14/11/2013,19,16282,Developer joke mug - a foo walks into a bar (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
52865,41497,253,202,14,13/11/2013,14/11/2013,19,16282,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,96,298.08,96,0,11
52866,41497,253,202,53,13/11/2013,14/11/2013,19,16282,10 mm Anti static bubble wrap (Blue) 50m,Each,10,99,15,990,148.5,540,1138.5,10,0,11
52867,51006,119,1,135,13/11/2013,14/11/2013,90,16283,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
52868,51006,119,1,12,13/11/2013,14/11/2013,90,16283,Permanent marker red 5mm nib (Red) 5mm,Each,24,2.7,15,64.8,9.72,24,74.52,24,0,11
52869,51006,119,1,62,13/11/2013,14/11/2013,90,16283,10 mm Double sided bubble wrap 50m,Each,100,105,15,10500,1575,4900,12075,100,0,11
52870,49017,0,0,42,13/11/2013,14/11/2013,89,16284,Shipping carton (Brown) 500x310x310mm,Each,150,2.55,15,382.5,57.38,217.5,439.88,150,0,11
52871,49017,0,0,55,13/11/2013,14/11/2013,89,16284,10 mm Anti static bubble wrap (Blue) 10m,Each,40,26,15,1040,156,360,1196,40,0,11
52872,49017,0,0,184,13/11/2013,14/11/2013,89,16284,Developer joke mug - when your hammer is C++ (White),Each,2,13,15,26,3.9,17,29.9,2,0,11
52873,43979,0,0,15,13/11/2013,14/11/2013,19,16285,Tape dispenser (Blue),Each,60,32,15,1920,288,900,2208,60,0,11
52874,43979,0,0,74,13/11/2013,14/11/2013,19,16285,Halloween skull mask (Gray) S,Each,120,18,15,2160,324,360,2484,120,0,11
52875,43979,0,0,46,13/11/2013,14/11/2013,19,16285,Bubblewrap dispenser (Black) 1.5m,Each,7,240,15,1680,252,910,1932,7,0,11
52876,81567,0,0,98,13/11/2013,14/11/2013,39,16286,Ogre battery-powered slippers (Green) S,Each,7,32,15,224,33.6,168,257.6,7,0,11
52877,81567,0,0,155,13/11/2013,14/11/2013,39,16286,RC vintage American toy coupe with remote control (Black) 1/50 scale,Each,3,30,15,90,13.5,45,103.5,3,0,11
52878,81567,0,0,196,13/11/2013,14/11/2013,39,16286,DBA joke mug - I will get you in order (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
52879,81567,0,0,13,13/11/2013,14/11/2013,39,16286,Permanent marker blue 5mm nib (Blue) 5mm,Each,60,2.7,15,162,24.3,60,186.3,60,0,11
52880,67402,14,1,40,13/11/2013,14/11/2013,83,16287,Shipping carton (Brown) 279x254x217mm,Each,75,1.11,15,83.25,12.49,38.25,95.74,75,0,11
52881,67402,14,1,208,13/11/2013,14/11/2013,83,16287,USB food flash drive - donut,Each,1,32,15,32,4.8,20,36.8,1,0,11
52882,67402,14,1,192,13/11/2013,14/11/2013,83,16287,DBA joke mug - two types of DBAs (White),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
52883,67402,14,1,31,13/11/2013,14/11/2013,83,16287,Clear packaging tape 48mmx75m,Each,130,2.9,15,377,56.55,156,433.55,130,0,11
52884,38005,381,202,76,13/11/2013,14/11/2013,19,16288,Halloween zombie mask (Light Brown) L,Each,12,18,15,216,32.4,-12,248.4,12,0,11
52885,38005,381,202,172,13/11/2013,14/11/2013,19,16288,Developer joke mug - this code was generated by a tool (White),Each,6,13,15,78,11.7,51,89.7,6,0,11
52886,38005,381,202,25,13/11/2013,14/11/2013,19,16288,Black and orange handle with care despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,115.2,204.24,48,0,11
52887,38005,381,202,152,13/11/2013,14/11/2013,19,16288,Ride on toy sedan car (Red) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
52888,38005,381,202,93,13/11/2013,14/11/2013,19,16288,Plush shark slippers (Gray) M,Each,10,32,15,320,48,240,368,10,0,11
52889,79547,362,202,18,13/11/2013,14/11/2013,86,16289,Red and white urgent  heavy despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,492,1131.6,240,0,11
52890,79547,362,202,115,13/11/2013,14/11/2013,86,16289,Alien officer hoodie (Black) 4XL,Each,9,35,15,315,47.25,162,362.25,9,0,11
52891,79547,362,202,172,13/11/2013,14/11/2013,86,16289,Developer joke mug - this code was generated by a tool (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
52892,81931,116,1,127,13/11/2013,14/11/2013,90,16290,"""The Gu"" red shirt XML tag t-shirt (Black) M",Each,120,18,15,2160,324,1320,2484,120,0,11
52893,81931,116,1,100,13/11/2013,14/11/2013,90,16290,Dinosaur battery-powered slippers (Green) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
52894,81931,116,1,58,13/11/2013,14/11/2013,90,16290,32 mm Double sided bubble wrap 10m,Each,80,22,15,1760,264,968,2024,80,0,11
52895,81931,116,1,26,13/11/2013,14/11/2013,90,16290,Black and orange glass with care despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,302.4,678.96,144,0,11
52896,83121,336,202,137,13/11/2013,14/11/2013,90,16291,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Each,36,18,15,648,97.2,378,745.2,36,0,11
52897,83121,336,202,30,13/11/2013,14/11/2013,90,16291,Clear packaging tape 48mmx100m,Each,100,3.5,15,350,52.5,170,402.5,100,0,11
52898,83121,336,202,118,13/11/2013,14/11/2013,90,16291,Alien officer hoodie (Black) XL,Each,6,35,15,210,31.5,108,241.5,6,0,11
52899,83121,336,202,154,13/11/2013,14/11/2013,90,16291,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,5,45,15,225,33.75,147.5,258.75,5,0,11
52900,78610,213,202,212,13/11/2013,14/11/2013,89,16292,USB food flash drive - dim sum 10 drive variety pack,Packet,3,240,15,720,108,454.5,828,3,0,11
52901,78610,213,202,123,13/11/2013,14/11/2013,89,16292,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Each,24,18,15,432,64.8,240,496.8,24,0,11
52902,78610,213,202,146,13/11/2013,14/11/2013,89,16292,Ride on vintage American toy coupe (Black) 1/12 scale,Each,4,285,15,1140,171,520,1311,4,0,11
52903,78610,213,202,7,13/11/2013,14/11/2013,89,16292,Air cushion film 200mmx100mm 325m,Each,8,87,15,696,104.4,416,800.4,8,0,11
52904,72743,398,202,176,13/11/2013,14/11/2013,39,16293,Developer joke mug - there are 10 types of people in the world (White),Each,4,13,15,52,7.8,34,59.8,4,0,11
52905,72743,398,202,185,13/11/2013,14/11/2013,39,16293,Developer joke mug - fun was unexpected at this time (Black),Each,4,13,15,52,7.8,34,59.8,4,0,11
52906,69424,0,0,147,13/11/2013,14/11/2013,19,16294,Ride on vintage American toy coupe (Red) 1/12 scale,Each,9,285,15,2565,384.75,1170,2949.75,9,0,11
52907,69424,0,0,42,13/11/2013,14/11/2013,19,16294,Shipping carton (Brown) 500x310x310mm,Each,225,2.55,15,573.75,86.06,326.25,659.81,225,0,11
52908,88124,0,0,215,13/11/2013,14/11/2013,19,16295,USB food flash drive - hamburger,Each,1,32,15,32,4.8,20,36.8,1,0,11
52909,88124,0,0,33,13/11/2013,14/11/2013,19,16295,Express post box 5kg (White) 350x280x130mm,Each,225,0.95,15,213.75,32.06,112.5,245.81,225,0,11
52910,82633,0,0,145,13/11/2013,14/11/2013,91,16296,Ride on big wheel monster truck (Black) 1/12 scale,Each,6,345,15,2070,310.5,840,2380.5,6,0,11
52911,82633,0,0,106,13/11/2013,14/11/2013,91,16296,Superhero action jacket (Blue) XXL,Each,7,30,15,210,31.5,56,241.5,7,0,11
52912,82633,0,0,107,13/11/2013,14/11/2013,91,16296,Superhero action jacket (Blue) XL,Each,8,30,15,240,36,64,276,8,0,11
52913,82633,0,0,169,13/11/2013,14/11/2013,91,16296,Developer joke mug - old C developers never die (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
52914,56047,311,202,180,13/11/2013,14/11/2013,90,16297,"Developer joke mug - (hip, hip, array) (White)",Each,5,13,15,65,9.75,42.5,74.75,5,0,11
52915,56047,311,202,181,13/11/2013,14/11/2013,90,16297,Developer joke mug - inheritance is the OO way to become wealthy (Black),Each,7,13,15,91,13.65,59.5,104.65,7,0,11
52916,77296,0,0,118,13/11/2013,14/11/2013,19,16298,Alien officer hoodie (Black) XL,Each,6,35,15,210,31.5,108,241.5,6,0,11
52917,77296,0,0,158,13/11/2013,14/11/2013,19,16298,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,9,25,15,225,33.75,112.5,258.75,9,0,11
52918,72425,3,1,139,13/11/2013,14/11/2013,74,16299,"""The Gu"" red shirt XML tag t-shirt (White) L",Each,24,18,15,432,64.8,264,496.8,24,0,11
52919,72425,3,1,203,13/11/2013,14/11/2013,74,16299,DBA joke mug - mind if I join you? (Black),Each,5,13,15,65,9.75,42.5,74.75,5,0,11
52920,72425,3,1,116,13/11/2013,14/11/2013,74,16299,Alien officer hoodie (Black) 3XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
52921,72425,3,1,103,13/11/2013,14/11/2013,74,16299,Superhero action jacket (Blue) 5XL,Each,1,34,15,34,5.1,10,39.1,1,0,11
52922,72425,3,1,133,13/11/2013,14/11/2013,74,16299,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,96,18,15,1728,259.2,960,1987.2,96,0,11
52923,52702,9,1,203,13/11/2013,14/11/2013,19,16300,DBA joke mug - mind if I join you? (Black),Each,10,13,15,130,19.5,85,149.5,10,0,11
52924,52702,9,1,193,13/11/2013,14/11/2013,19,16300,DBA joke mug - SELECT caffeine FROM mug (Black),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
52925,52702,9,1,31,13/11/2013,14/11/2013,19,16300,Clear packaging tape 48mmx75m,Each,234,2.9,15,678.6,101.79,280.8,780.39,234,0,11
52926,52702,9,1,37,13/11/2013,14/11/2013,19,16300,Shipping carton (Brown) 480x270x320mm,Each,250,2.74,15,685,102.75,385,787.75,250,0,11
52927,52702,9,1,39,13/11/2013,14/11/2013,19,16300,Shipping carton (Brown) 356x229x229mm,Each,200,1.14,15,228,34.2,116,262.2,200,0,11
52928,84249,347,202,62,13/11/2013,14/11/2013,81,16301,10 mm Double sided bubble wrap 50m,Each,70,105,15,7350,1102.5,3430,8452.5,70,0,11
52929,84249,347,202,145,13/11/2013,14/11/2013,81,16301,Ride on big wheel monster truck (Black) 1/12 scale,Each,8,345,15,2760,414,1120,3174,8,0,11
52930,84249,347,202,160,13/11/2013,14/11/2013,81,16301,RC toy sedan car with remote control (Blue) 1/50 scale,Each,6,25,15,150,22.5,75,172.5,6,0,11
52931,84249,347,202,83,13/11/2013,14/11/2013,81,16301,Animal with big feet slippers (Brown) XL,Each,6,32,15,192,28.8,141,220.8,6,0,11
52932,84249,347,202,130,13/11/2013,14/11/2013,81,16301,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Each,12,18,15,216,32.4,132,248.4,12,0,11
52933,62396,284,202,13,13/11/2013,14/11/2013,84,16302,Permanent marker blue 5mm nib (Blue) 5mm,Each,60,2.7,15,162,24.3,60,186.3,60,0,11
52934,62396,284,202,200,13/11/2013,14/11/2013,84,16302,DBA joke mug - you might be a DBA if (White),Each,8,13,15,104,15.6,68,119.6,8,0,11
52935,62396,284,202,164,13/11/2013,14/11/2013,84,16302,IT joke mug - hardware: part of the computer that can be kicked (White),Each,3,13,15,39,5.85,25.5,44.85,3,0,11
52936,49017,0,0,17,13/11/2013,14/11/2013,86,16303,Tape dispenser (Black),Each,70,32,15,2240,336,1050,2576,70,0,11
52937,49017,0,0,32,13/11/2013,14/11/2013,86,16303,3 kg Courier post bag (White) 300x190x95mm,Each,175,0.66,15,115.5,17.33,52.5,132.83,175,0,11
52938,49017,0,0,133,13/11/2013,14/11/2013,86,16303,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,108,18,15,1944,291.6,1080,2235.6,108,0,11
52939,49017,0,0,51,13/11/2013,14/11/2013,86,16303,20 mm Anti static bubble wrap (Blue) 20m,Each,70,45,15,3150,472.5,1680,3622.5,70,0,11
52940,49017,0,0,65,13/11/2013,14/11/2013,86,16303,Large sized bubblewrap roll 50m,Each,50,24,15,1200,180,550,1380,50,0,11
52941,66011,180,1,111,13/11/2013,14/11/2013,81,16304,Superhero action jacket (Blue) XS,Each,1,25,15,25,3.75,6,28.75,1,0,11
52942,66011,180,1,75,13/11/2013,14/11/2013,81,16304,Halloween zombie mask (Light Brown) XL,Each,96,18,15,1728,259.2,-96,1987.2,96,0,11
52943,66011,180,1,25,13/11/2013,14/11/2013,81,16304,Black and orange handle with care despatch tape  48mmx75m,Each,192,3.7,15,710.4,106.56,460.8,816.96,192,0,11
52944,66011,180,1,26,13/11/2013,14/11/2013,81,16304,Black and orange glass with care despatch tape  48mmx100m,Each,48,4.1,15,196.8,29.52,100.8,226.32,48,0,11
52945,41628,344,202,59,13/11/2013,14/11/2013,39,16305,20 mm Double sided bubble wrap 50m,Each,70,108,15,7560,1134,6440,8694,70,0,11
52946,41628,344,202,65,13/11/2013,14/11/2013,39,16305,Large sized bubblewrap roll 50m,Each,70,24,15,1680,252,770,1932,70,0,11
52947,41144,11,1,44,13/11/2013,14/11/2013,84,16306,Bubblewrap dispenser (Red) 1.5m,Each,3,240,15,720,108,390,828,3,0,11
52948,41144,11,1,62,13/11/2013,14/11/2013,84,16306,10 mm Double sided bubble wrap 50m,Each,20,105,15,2100,315,980,2415,20,0,11
52949,41144,11,1,138,13/11/2013,14/11/2013,84,16306,"""The Gu"" red shirt XML tag t-shirt (White) XL",Each,108,18,15,1944,291.6,1134,2235.6,108,0,11
52950,41144,11,1,1,13/11/2013,14/11/2013,84,16306,Void fill 400 L bag (White) 400L,Each,60,50,15,3000,450,1440,3450,60,0,11
52951,41144,11,1,210,13/11/2013,14/11/2013,84,16306,USB food flash drive - chocolate bar,Each,5,32,15,160,24,100,184,5,0,11
52952,61956,137,1,10,13/11/2013,14/11/2013,19,16307,Packing knife with metal insert blade (Yellow) 18mm,Each,5,2.4,15,12,1.8,6,13.8,5,0,11
52953,61956,137,1,198,13/11/2013,14/11/2013,19,16307,DBA joke mug - it depends (White),Each,10,13,15,130,19.5,85,149.5,10,0,11
52954,61956,137,1,217,13/11/2013,14/11/2013,19,16307,Office cube periscope (Black),Each,100,18.5,15,1850,277.5,725,2127.5,100,0,11
52955,82633,0,0,36,13/11/2013,14/11/2013,90,16308,Shipping carton (Brown) 305x305x305mm,Each,100,3.5,15,350,52.5,160,402.5,100,0,11
52956,82633,0,0,111,13/11/2013,14/11/2013,90,16308,Superhero action jacket (Blue) XS,Each,9,25,15,225,33.75,54,258.75,9,0,11
52957,82633,0,0,133,13/11/2013,14/11/2013,90,16308,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",Each,48,18,15,864,129.6,480,993.6,48,0,11
52958,82633,0,0,20,13/11/2013,14/11/2013,90,16308,Black and yellow heavy despatch tape 48mmx100m,Each,192,4.1,15,787.2,118.08,326.4,905.28,192,0,11
52959,82633,0,0,14,13/11/2013,14/11/2013,90,16308,Permanent marker black 5mm nib (Black) 5mm,Each,12,2.7,15,32.4,4.86,12,37.26,12,0,11
52960,90329,0,0,46,13/11/2013,14/11/2013,81,16309,Bubblewrap dispenser (Black) 1.5m,Each,3,240,15,720,108,390,828,3,0,11
52961,90329,0,0,23,13/11/2013,14/11/2013,81,16309,Black and orange this way up despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,48,102.12,24,0,11
52962,90329,0,0,151,13/11/2013,14/11/2013,81,16309,Ride on toy sedan car (Blue) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
52963,90329,0,0,143,13/11/2013,14/11/2013,81,16309,"""The Gu"" red shirt XML tag t-shirt (White) XXS",Each,36,18,15,648,97.2,396,745.2,36,0,11
52964,90329,0,0,88,13/11/2013,14/11/2013,81,16309,Furry gorilla with big eyes slippers (Black) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
52965,62997,0,0,77,13/11/2013,14/11/2013,81,16310,Halloween zombie mask (Light Brown) M,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
52966,62997,0,0,51,13/11/2013,14/11/2013,81,16310,20 mm Anti static bubble wrap (Blue) 20m,Each,20,45,15,900,135,480,1035,20,0,11
52967,62997,0,0,177,13/11/2013,14/11/2013,81,16310,Developer joke mug - understanding recursion requires understanding recursion (Black),Each,6,13,15,78,11.7,51,89.7,6,0,11
